index,bruises,cap_color,cap_shape,cap_surface,class,gill_attachment,gill_color,gill_size,gill_spacing,habitat,odor,population,ring_number,ring_type,spore_print_color,stalk_color_above_ring,stalk_color_below_ring,stalk_root,stalk_shape,stalk_surface_above_ring,stalk_surface_below_ring,veil_color,veil_type
6189,f,n,k,y,p,f,b,n,c,d,s,v,o,e,w,w,p,?,t,s,k,w,p
5395,f,y,b,y,p,f,w,n,c,d,n,v,o,e,w,w,y,?,e,k,y,w,p
6838,f,e,f,s,p,f,b,n,c,p,f,v,o,e,w,p,w,?,t,s,s,w,p
4374,f,g,f,f,p,f,p,b,c,g,f,y,o,l,h,b,p,b,e,k,k,w,p
6215,f,g,b,f,e,f,p,b,w,g,n,n,t,p,w,w,w,?,e,k,s,w,p
2908,t,e,x,f,e,f,p,b,c,d,n,y,o,p,k,p,p,b,t,s,s,w,p
701,t,n,x,s,p,f,w,n,c,g,p,s,o,p,k,w,w,e,e,s,s,w,p
5780,f,w,x,y,e,f,w,n,c,d,n,v,o,f,h,w,w,?,e,s,f,w,p
2122,t,e,f,y,e,f,n,b,c,d,n,y,o,p,n,w,w,b,t,s,s,w,p
3653,f,g,x,y,p,f,p,b,c,d,f,y,o,l,h,n,n,b,e,k,k,w,p
1273,t,w,f,s,p,f,p,n,c,g,p,s,o,p,n,w,w,e,e,s,s,w,p
7420,f,n,k,s,p,f,b,n,c,p,f,v,o,e,w,w,p,?,t,k,s,w,p
4669,f,g,x,y,p,f,g,b,c,p,f,y,o,l,h,p,b,b,e,k,k,w,p
7754,f,w,x,s,e,f,p,b,w,g,n,s,t,p,w,w,w,?,e,s,s,w,p
4873,t,e,f,y,e,f,p,b,c,d,n,v,o,p,k,g,p,b,t,s,s,w,p
5882,f,y,x,f,p,f,h,b,c,g,f,y,o,l,h,b,p,b,e,k,k,w,p
1006,f,g,x,s,e,f,p,b,w,g,n,a,o,e,n,w,w,e,t,s,f,w,p
2259,t,e,x,y,e,f,u,b,c,d,n,v,o,p,n,p,w,b,t,s,s,w,p
7974,f,e,x,y,p,f,b,n,c,p,f,v,o,e,w,p,p,?,t,s,s,w,p
2221,t,e,x,f,e,f,w,b,c,d,n,v,o,p,n,p,w,b,t,s,s,w,p
1625,t,e,x,f,e,f,n,b,c,d,n,v,o,p,k,p,p,b,t,s,s,w,p
1980,t,e,x,f,e,f,p,b,c,d,n,v,o,p,k,g,g,b,t,s,s,w,p
4637,f,y,x,y,p,f,p,b,c,p,f,v,o,l,h,p,b,b,e,k,k,w,p
4448,f,g,f,y,p,f,h,b,c,p,f,y,o,l,h,n,b,b,e,k,k,w,p
4037,f,y,x,f,p,f,p,b,c,p,f,v,o,l,h,p,b,b,e,k,k,w,p
3288,t,e,f,y,e,f,p,b,c,d,n,y,o,p,n,g,g,b,t,s,s,w,p
5250,f,y,f,y,p,f,g,b,c,g,f,y,o,l,h,p,b,b,e,k,k,w,p
2706,t,n,x,y,e,f,w,b,c,d,n,v,o,p,k,w,g,b,t,s,s,w,p
4907,f,y,x,y,p,f,g,b,c,g,f,v,o,l,h,n,b,b,e,k,k,w,p
4852,f,g,x,y,p,f,p,b,c,d,f,v,o,l,h,n,b,b,e,k,k,w,p
1914,f,g,x,f,e,f,h,b,w,g,n,s,o,e,k,w,w,e,t,s,s,w,p
1179,f,w,x,f,e,f,k,b,w,g,n,a,o,e,n,w,w,e,t,s,f,w,p
5056,f,y,f,f,p,f,g,b,c,p,f,y,o,l,h,b,p,b,e,k,k,w,p
2644,t,n,f,y,e,f,u,b,c,d,n,v,o,p,k,g,g,b,t,s,s,w,p
3260,f,g,x,f,p,f,p,b,c,g,f,y,o,l,h,n,p,b,e,k,k,w,p
4518,f,g,x,y,p,f,p,b,c,g,f,v,o,l,h,b,b,b,e,k,k,w,p
3427,f,g,x,s,p,f,p,n,w,d,c,v,o,p,k,w,w,b,e,s,s,w,p
8010,f,n,b,s,e,a,o,b,c,l,n,v,o,p,n,o,o,?,e,s,s,n,p
2614,t,g,x,f,e,f,n,b,c,d,n,y,o,p,n,g,g,b,t,s,s,w,p
56,t,y,b,y,e,f,w,b,c,m,a,s,o,p,k,w,w,c,e,s,s,w,p
3127,t,g,f,y,e,f,n,b,c,d,n,y,o,p,k,w,p,b,t,s,s,w,p
6209,f,e,x,s,p,f,b,n,c,l,y,v,o,e,w,w,p,?,t,k,k,w,p
7736,f,e,k,s,p,f,b,n,c,d,f,v,o,e,w,p,p,?,t,s,k,w,p
6178,f,e,f,s,p,f,b,n,c,p,f,v,o,e,w,w,w,?,t,s,s,w,p
1158,f,g,f,f,e,f,h,b,w,g,n,a,o,e,k,w,w,e,t,s,f,w,p
3900,t,g,f,f,e,f,n,b,c,d,n,y,o,p,n,w,w,b,t,s,s,w,p
1325,f,n,x,s,e,f,k,b,w,g,n,a,o,e,n,w,w,e,t,f,s,w,p
1566,t,g,x,f,e,f,n,b,c,d,n,v,o,p,n,g,w,b,t,s,s,w,p
6042,f,e,f,y,p,f,b,n,c,d,y,v,o,e,w,p,p,?,t,s,s,w,p
341,t,w,x,s,e,f,k,b,c,g,a,s,o,p,n,w,w,c,e,s,s,w,p
7021,f,w,k,f,e,f,g,b,w,g,n,n,t,p,w,w,w,?,e,k,k,w,p
4865,f,g,f,y,p,f,h,b,c,g,f,y,o,l,h,p,p,b,e,k,k,w,p
5947,t,b,x,s,p,f,h,b,c,u,f,v,o,p,h,w,w,b,t,f,f,w,p
4036,f,y,x,f,p,f,p,b,c,d,f,v,o,l,h,n,p,b,e,k,k,w,p
7037,f,n,x,s,e,a,n,b,c,l,n,v,o,p,o,o,o,?,e,s,s,o,p
5566,f,y,x,y,p,f,h,b,c,g,f,v,o,l,h,b,p,b,e,k,k,w,p
4926,f,y,x,y,p,f,p,b,c,p,f,y,o,l,h,n,p,b,e,k,k,w,p
5241,t,w,f,s,p,f,w,b,c,g,f,s,o,p,h,w,w,b,t,f,f,w,p
5848,f,r,f,y,e,f,u,n,c,d,n,v,o,f,h,w,w,?,e,s,f,w,p
5343,f,y,x,f,p,f,w,n,c,d,n,v,o,e,w,w,n,?,e,k,y,w,p
2678,t,e,x,f,e,f,u,b,c,d,n,v,o,p,n,p,p,b,t,s,s,w,p
216,t,w,b,s,e,f,n,b,c,m,l,n,o,p,k,w,w,c,e,s,s,w,p
1114,f,w,f,f,e,f,k,b,w,g,n,a,o,e,k,w,w,e,t,f,s,w,p
5168,f,y,x,f,p,f,p,b,c,p,f,y,o,l,h,n,p,b,e,k,k,w,p
4919,t,g,x,s,p,f,h,b,c,u,f,v,o,p,h,w,w,b,t,f,f,w,p
7360,f,w,x,f,e,f,p,b,w,g,n,s,t,p,w,w,w,?,e,k,k,w,p
5189,f,w,x,y,e,f,h,n,c,d,n,v,o,f,h,w,w,?,e,s,f,w,p
705,t,y,f,y,e,f,p,b,c,p,l,s,o,p,n,w,w,r,e,s,y,w,p
172,t,y,b,s,e,f,k,b,c,g,l,s,o,p,n,w,w,c,e,s,s,w,p
907,t,n,f,s,p,f,n,n,c,g,p,s,o,p,k,w,w,e,e,s,s,w,p
6585,f,n,f,s,p,f,b,n,c,l,s,v,o,e,w,p,p,?,t,k,k,w,p
242,t,w,x,s,e,f,w,b,c,g,l,s,o,p,k,w,w,c,e,s,s,w,p
4867,f,g,f,f,p,f,p,b,c,p,f,v,o,l,h,p,p,b,e,k,k,w,p
4161,f,g,x,y,p,f,g,b,c,g,f,y,o,l,h,p,b,b,e,k,k,w,p
725,t,y,f,y,e,f,n,b,c,g,a,s,o,p,k,w,w,r,e,s,y,w,p
2340,t,e,x,y,e,f,n,b,c,d,n,y,o,p,n,p,p,b,t,s,s,w,p
3267,t,n,f,y,e,f,w,b,c,d,n,y,o,p,n,p,p,b,t,s,s,w,p
1281,t,y,b,y,e,f,w,b,c,m,a,n,o,p,k,w,w,c,e,s,s,w,p
3852,t,g,f,y,e,f,u,b,c,d,n,y,o,p,k,p,w,b,t,s,s,w,p
653,t,y,f,y,e,f,w,b,c,g,a,y,o,p,k,w,w,r,e,s,y,w,p
4563,f,y,x,y,p,f,h,b,c,p,f,y,o,l,h,n,p,b,e,k,k,w,p
7912,f,n,x,s,e,a,y,b,c,l,n,v,o,p,o,o,o,?,e,s,s,n,p
7428,f,n,k,y,p,f,b,n,c,d,y,v,o,e,w,w,w,?,t,k,k,w,p
7585,f,w,b,f,e,f,g,b,w,g,n,s,t,p,w,w,w,?,e,k,s,w,p
5033,f,g,x,y,p,f,p,b,c,d,f,v,o,l,h,p,b,b,e,k,k,w,p
2751,t,n,x,y,e,f,n,b,c,d,n,y,o,p,n,p,w,b,t,s,s,w,p
368,t,y,x,f,e,f,p,n,w,d,a,v,o,p,u,w,w,b,t,s,s,w,p
5596,f,n,x,y,p,f,b,n,c,d,s,v,o,e,w,w,p,?,t,k,s,w,p
6044,f,e,f,y,p,f,b,n,c,p,y,v,o,e,w,w,p,?,t,s,k,w,p
6870,f,n,x,s,p,f,b,n,c,p,f,v,o,e,w,p,p,?,t,s,k,w,p
4403,f,g,f,f,p,f,h,b,c,g,f,v,o,l,h,p,b,b,e,k,k,w,p
7159,f,g,b,s,e,f,g,b,w,g,n,n,t,p,w,w,w,?,e,s,k,w,p
6575,f,e,k,s,p,f,b,n,c,l,y,v,o,e,w,p,w,?,t,k,s,w,p
5985,t,g,f,s,p,f,h,b,c,g,f,s,o,p,h,w,w,b,t,s,f,w,p
3794,t,e,f,y,e,f,w,b,c,d,n,y,o,p,n,p,w,b,t,s,s,w,p
2800,t,e,x,f,e,f,n,b,c,d,n,v,o,p,k,w,p,b,t,s,s,w,p
7771,f,n,k,y,p,f,b,n,c,d,f,v,o,e,w,w,w,?,t,k,s,w,p
3212,f,y,x,f,p,f,g,b,c,d,f,v,o,l,h,n,b,b,e,k,k,w,p
616,t,w,b,s,e,f,g,b,c,g,l,s,o,p,k,w,w,c,e,s,s,w,p
2906,t,g,x,y,e,f,w,b,c,d,n,v,o,p,k,w,w,b,t,s,s,w,p
4910,f,y,x,y,p,f,g,b,c,d,f,v,o,l,h,p,p,b,e,k,k,w,p
2349,f,g,f,s,e,f,n,b,w,g,n,s,o,e,n,w,w,e,t,f,f,w,p
7087,f,g,b,f,e,f,w,b,w,g,n,s,t,p,w,w,w,?,e,k,s,w,p
4199,f,g,x,f,p,f,n,n,w,d,c,v,o,p,k,w,w,b,e,s,s,w,p
7816,f,e,k,s,p,f,b,n,c,l,s,v,o,e,w,w,w,?,t,s,s,w,p
5597,t,b,f,s,e,f,e,b,c,w,n,c,t,e,w,e,w,?,e,s,s,w,p
7203,f,w,b,f,e,f,p,b,w,g,n,s,t,p,w,w,w,?,e,k,s,w,p
2551,t,n,x,y,e,f,u,b,c,d,n,v,o,p,k,p,g,b,t,s,s,w,p
5011,t,e,x,y,e,f,w,b,c,w,n,c,t,e,w,e,w,?,e,s,s,w,p
7231,f,e,f,y,p,f,y,b,c,d,m,c,n,n,w,c,c,c,e,k,y,w,p
3686,t,n,f,y,e,f,w,b,c,d,n,v,o,p,n,w,p,b,t,s,s,w,p
958,t,n,x,y,e,f,n,b,c,d,n,v,o,p,k,p,p,b,t,s,s,w,p
3886,f,g,x,f,p,f,g,n,w,d,c,s,o,p,n,w,w,b,e,s,s,w,p
1668,t,w,x,s,p,f,w,n,c,u,p,s,o,p,k,w,w,e,e,s,s,w,p
2666,t,g,x,y,e,f,u,b,c,d,n,y,o,p,k,p,g,b,t,s,s,w,p
6119,f,e,x,s,p,f,b,n,c,l,f,v,o,e,w,p,p,?,t,s,s,w,p
3767,t,n,f,y,e,f,w,b,c,d,n,v,o,p,n,g,g,b,t,s,s,w,p
6593,f,e,f,y,p,f,b,n,c,d,s,v,o,e,w,w,w,?,t,k,k,w,p
1634,f,n,f,f,e,f,h,b,w,g,n,a,o,e,k,w,w,e,t,f,f,w,p
5833,f,y,f,y,p,f,p,b,c,g,f,y,o,l,h,b,n,b,e,k,k,w,p
1765,f,w,x,s,e,f,p,b,w,g,n,s,o,e,n,w,w,e,t,f,f,w,p
1005,t,n,x,y,e,f,p,b,c,g,l,y,o,p,n,w,w,r,e,s,y,w,p
5889,t,g,f,s,p,f,w,b,c,u,f,v,o,p,h,w,w,b,t,f,f,w,p
3595,f,g,f,f,p,f,g,b,c,g,f,y,o,l,h,n,n,b,e,k,k,w,p
2780,t,g,x,f,e,f,w,b,c,d,n,v,o,p,k,w,p,b,t,s,s,w,p
4914,f,y,x,y,p,f,h,b,c,p,f,y,o,l,h,p,p,b,e,k,k,w,p
1130,f,g,x,f,e,f,k,b,w,g,n,a,o,e,k,w,w,e,t,s,f,w,p
3233,f,w,x,s,p,f,u,n,w,d,c,s,o,p,n,w,w,b,e,s,s,w,p
5685,t,w,x,s,p,f,w,b,c,u,f,v,o,p,h,w,w,b,t,f,s,w,p
3624,t,g,f,f,e,f,n,b,c,d,n,v,o,p,k,p,g,b,t,s,s,w,p
5411,t,b,f,s,p,f,h,b,c,u,f,s,o,p,h,w,w,b,t,s,s,w,p
6025,f,e,f,y,p,f,b,n,c,d,y,v,o,e,w,p,p,?,t,k,s,w,p
1143,f,w,f,f,e,f,h,b,w,g,n,s,o,e,n,w,w,e,t,s,f,w,p
8110,f,w,b,s,e,f,w,b,w,g,n,n,t,p,w,w,w,?,e,s,s,w,p
5808,t,e,f,s,e,f,e,b,c,w,n,c,t,e,w,e,e,?,e,s,s,w,p
8108,f,n,x,s,e,a,y,b,c,l,n,c,o,p,n,o,o,?,e,s,s,o,p
4371,f,g,f,f,p,f,g,b,c,d,f,y,o,l,h,n,n,b,e,k,k,w,p
4792,f,y,x,y,p,f,h,b,c,p,f,v,o,l,h,p,n,b,e,k,k,w,p
932,f,g,f,f,e,f,n,b,w,g,n,s,o,e,n,w,w,e,t,s,f,w,p
4937,f,g,f,y,p,f,p,b,c,p,f,v,o,l,h,b,n,b,e,k,k,w,p
6138,f,n,f,s,p,f,b,n,c,d,y,v,o,e,w,w,w,?,t,s,k,w,p
895,t,y,x,s,e,f,k,b,c,m,l,s,o,p,n,w,w,c,e,s,s,w,p
930,t,w,b,s,e,f,n,b,c,m,a,n,o,p,n,w,w,c,e,s,s,w,p
7417,f,g,x,f,e,f,w,b,w,g,n,s,t,p,w,w,w,?,e,k,s,w,p
1711,f,w,x,f,e,f,p,b,w,g,n,a,o,e,k,w,w,e,t,f,f,w,p
1864,t,g,x,f,e,f,w,b,c,d,n,y,o,p,n,p,w,b,t,s,s,w,p
374,f,n,s,f,e,f,n,n,c,u,n,y,o,p,n,w,w,e,e,s,s,w,p
5623,t,p,k,s,e,f,e,b,c,w,n,c,t,e,w,e,w,?,e,s,s,w,p
3609,f,g,f,f,p,f,p,b,c,p,f,y,o,l,h,b,b,b,e,k,k,w,p
370,f,g,x,f,e,f,n,b,w,g,n,s,o,e,k,w,w,e,t,s,s,w,p
7175,f,n,k,y,p,f,b,n,c,l,f,v,o,e,w,p,w,?,t,s,k,w,p
2222,t,g,f,f,e,f,p,b,c,d,n,v,o,p,k,w,p,b,t,s,s,w,p
6200,f,e,f,y,p,f,b,n,c,d,y,v,o,e,w,p,w,?,t,s,k,w,p
2570,t,e,f,y,e,f,w,b,c,d,n,v,o,p,k,w,w,b,t,s,s,w,p
6285,f,e,f,s,p,f,b,n,c,l,y,v,o,e,w,p,p,?,t,k,s,w,p
7621,f,n,k,s,p,f,b,n,c,l,y,v,o,e,w,w,w,?,t,k,s,w,p
3222,t,g,f,y,e,f,n,b,c,d,n,y,o,p,n,p,g,b,t,s,s,w,p
7362,f,g,k,f,e,f,w,b,w,g,n,s,t,p,w,w,w,?,e,s,s,w,p
2458,t,g,x,f,e,f,p,b,c,d,n,v,o,p,n,w,w,b,t,s,s,w,p
7734,f,e,k,y,p,f,b,n,c,d,s,v,o,e,w,w,w,?,t,k,k,w,p
3785,t,g,f,y,e,f,u,b,c,d,n,y,o,p,n,p,p,b,t,s,s,w,p
7690,f,n,k,s,e,a,o,b,c,l,n,v,o,p,n,o,o,?,e,s,s,n,p
5940,t,n,f,y,e,f,w,b,c,w,n,c,t,e,w,e,e,?,e,s,s,w,p
587,f,g,s,f,e,f,g,n,c,u,n,v,o,p,k,w,w,e,e,s,s,w,p
5823,t,w,x,s,p,f,w,b,c,u,f,v,o,p,h,w,w,b,t,f,f,w,p
465,f,n,x,f,e,f,k,n,c,u,n,v,o,p,k,w,w,e,e,s,s,w,p
939,f,g,f,s,e,f,n,b,w,g,n,a,o,e,k,w,w,e,t,f,s,w,p
7376,f,n,x,s,e,a,o,b,c,l,n,v,o,p,b,o,o,?,e,s,s,n,p
2451,t,g,f,f,e,f,p,b,c,d,n,y,o,p,n,p,w,b,t,s,s,w,p
361,f,n,x,f,e,f,h,b,w,g,n,s,o,e,n,w,w,e,t,s,f,w,p
5122,t,b,f,s,p,f,p,b,c,g,f,v,o,p,h,w,w,b,t,s,s,w,p
2894,t,e,x,y,e,f,p,b,c,d,n,v,o,p,k,g,p,b,t,s,s,w,p
975,t,n,f,f,e,f,u,b,c,d,n,y,o,p,k,p,w,b,t,s,s,w,p
4628,f,g,f,y,p,f,g,b,c,p,f,v,o,l,h,p,b,b,e,k,k,w,p
6639,f,n,k,y,p,f,b,n,c,p,y,v,o,e,w,w,p,?,t,s,k,w,p
7946,f,n,k,s,e,a,n,b,c,l,n,c,o,p,o,o,o,?,e,s,s,o,p
6963,f,e,k,s,p,f,b,n,c,d,s,v,o,e,w,w,w,?,t,s,s,w,p
5212,f,g,x,y,p,f,g,b,c,p,f,v,o,l,h,p,p,b,e,k,k,w,p
5103,f,y,f,y,p,f,p,b,c,d,f,y,o,l,h,n,n,b,e,k,k,w,p
1608,f,n,x,s,e,f,n,b,w,g,n,s,o,e,n,w,w,e,t,s,s,w,p
3389,f,w,x,s,p,f,n,n,w,d,c,v,o,p,n,w,w,b,e,s,s,w,p
4722,f,y,x,f,p,f,g,b,c,g,f,v,o,l,h,p,p,b,e,k,k,w,p
7264,f,w,x,f,e,f,p,b,w,g,n,n,t,p,w,w,w,?,e,k,k,w,p
8088,f,e,x,s,p,f,b,n,c,p,f,v,o,e,w,w,p,?,t,k,s,w,p
5095,f,y,x,f,p,f,p,b,c,d,f,y,o,l,h,n,n,b,e,k,k,w,p
5647,t,w,f,s,p,f,w,b,c,u,f,v,o,p,h,w,w,b,t,f,s,w,p
7198,f,n,k,s,p,f,b,n,c,p,s,v,o,e,w,p,w,?,t,k,k,w,p
6313,f,e,f,y,p,f,b,n,c,l,f,v,o,e,w,p,w,?,t,s,k,w,p
3945,f,g,f,y,p,f,p,b,c,d,f,v,o,l,h,b,b,b,e,k,k,w,p
6555,f,e,f,s,p,f,b,n,c,p,y,v,o,e,w,w,w,?,t,s,k,w,p
7564,f,e,k,y,p,f,b,n,c,p,y,v,o,e,w,w,w,?,t,k,k,w,p
829,t,w,x,s,e,f,g,b,c,m,l,s,o,p,n,w,w,c,e,s,s,w,p
4040,t,g,f,f,e,f,u,b,c,d,n,v,o,p,k,g,w,b,t,s,s,w,p
3473,t,g,f,y,e,f,u,b,c,d,n,y,o,p,k,g,g,b,t,s,s,w,p
6380,f,n,f,y,p,f,b,n,c,l,s,v,o,e,w,w,w,?,t,s,k,w,p
3659,f,y,f,f,p,f,h,b,c,d,f,y,o,l,h,n,b,b,e,k,k,w,p
3531,t,g,x,f,e,f,n,b,c,d,n,y,o,p,n,p,g,b,t,s,s,w,p
833,t,n,x,y,e,f,p,b,c,g,l,y,o,p,k,w,w,r,e,s,y,w,p
6936,f,e,f,s,p,f,b,n,c,l,y,v,o,e,w,w,p,?,t,k,s,w,p
2091,t,g,x,y,e,f,p,b,c,d,n,v,o,p,k,g,g,b,t,s,s,w,p
4239,f,g,f,f,p,f,g,b,c,p,f,v,o,l,h,b,b,b,e,k,k,w,p
60,t,n,x,y,e,f,p,b,c,p,a,y,o,p,k,w,w,r,e,s,y,w,p
6468,f,e,f,s,p,f,b,n,c,p,y,v,o,e,w,w,p,?,t,k,s,w,p
6114,f,e,f,s,p,f,b,n,c,l,f,v,o,e,w,w,w,?,t,s,s,w,p
4032,f,w,x,s,p,f,u,n,w,d,c,s,o,p,k,w,w,b,e,s,s,w,p
5175,f,y,f,y,p,f,h,b,c,d,f,v,o,l,h,p,b,b,e,k,k,w,p
6148,f,w,k,f,e,f,g,b,w,g,n,s,t,p,w,w,w,?,e,k,s,w,p
1809,t,g,x,y,e,f,p,b,c,d,n,y,o,p,k,g,p,b,t,s,s,w,p
6421,f,e,f,y,p,f,b,n,c,p,f,v,o,e,w,w,w,?,t,k,k,w,p
6019,f,e,x,y,p,f,b,n,c,d,s,v,o,e,w,w,p,?,t,k,s,w,p
5231,t,p,k,y,e,f,w,b,c,w,n,c,t,e,w,w,e,?,e,s,s,w,p
4697,t,n,f,y,e,f,n,b,c,d,n,y,o,p,n,w,g,b,t,s,s,w,p
6574,f,e,x,s,p,f,b,n,c,p,y,v,o,e,w,p,w,?,t,k,k,w,p
5760,t,b,x,s,p,f,p,b,c,u,f,s,o,p,h,w,w,b,t,s,s,w,p
8081,f,n,k,s,p,f,b,n,c,d,s,v,o,e,w,p,w,?,t,s,k,w,p
6649,f,e,x,s,p,f,b,n,c,l,y,v,o,e,w,w,w,?,t,s,s,w,p
128,f,g,f,f,e,f,h,b,w,g,n,a,o,e,n,w,w,e,t,s,s,w,p
2904,f,g,x,f,p,f,h,b,c,p,f,y,o,l,h,n,p,b,e,k,k,w,p
2672,t,n,f,f,e,f,n,b,c,d,n,y,o,p,n,p,w,b,t,s,s,w,p
1729,t,n,x,y,e,f,n,b,c,g,a,s,o,p,k,w,w,r,e,s,y,w,p
5651,f,y,f,y,p,f,p,b,c,g,f,y,o,l,h,n,n,b,e,k,k,w,p
7398,f,n,k,y,p,f,b,n,c,p,y,v,o,e,w,w,w,?,t,s,k,w,p
3910,f,y,f,f,p,f,g,b,c,d,f,y,o,l,h,n,n,b,e,k,k,w,p
6915,f,g,b,s,e,f,g,b,w,g,n,n,t,p,w,w,w,?,e,k,k,w,p
5210,t,g,x,s,p,f,h,b,c,u,f,s,o,p,h,w,w,b,t,f,f,w,p
728,f,w,x,f,e,f,h,b,w,g,n,s,o,e,n,w,w,e,t,f,s,w,p
4412,t,b,f,s,p,f,h,b,c,u,f,v,o,p,h,w,w,b,t,s,f,w,p
3471,t,e,f,f,e,f,u,b,c,d,n,y,o,p,n,g,p,b,t,s,s,w,p
24,t,w,b,y,e,f,w,b,c,m,a,n,o,p,n,w,w,c,e,s,s,w,p
2947,t,g,f,f,e,f,p,b,c,d,n,y,o,p,k,w,g,b,t,s,s,w,p
3098,f,p,x,s,p,f,p,n,c,d,c,s,o,p,n,w,w,b,e,s,s,w,p
5178,t,w,b,y,p,f,r,b,c,g,n,v,t,p,r,w,w,b,e,s,s,w,p
3807,f,p,x,s,p,f,u,n,c,d,c,v,o,p,n,w,w,b,e,s,s,w,p
6718,f,n,f,s,p,f,b,n,c,p,f,v,o,e,w,w,p,?,t,k,s,w,p
3485,f,w,x,f,p,f,p,n,w,d,c,s,o,p,n,w,w,b,e,s,s,w,p
6601,f,n,k,y,p,f,b,n,c,p,y,v,o,e,w,p,w,?,t,k,k,w,p
6276,f,n,k,y,p,f,b,n,c,d,y,v,o,e,w,w,w,?,t,k,s,w,p
4192,f,g,f,f,p,f,g,b,c,p,f,v,o,l,h,n,p,b,e,k,k,w,p
7919,f,w,x,f,e,f,p,b,w,g,n,n,t,p,w,w,w,?,e,s,k,w,p
3955,f,g,x,f,p,f,g,n,c,d,c,s,o,p,k,w,w,b,e,s,s,w,p
1229,t,w,x,s,p,f,p,n,c,g,p,v,o,p,n,w,w,e,e,s,s,w,p
4943,f,g,f,y,p,f,h,b,c,p,f,y,o,l,h,b,b,b,e,k,k,w,p
3853,f,p,x,s,p,f,p,n,c,d,c,s,o,p,k,w,w,b,e,s,s,w,p
6867,f,e,f,y,p,f,b,n,c,p,y,v,o,e,w,p,w,?,t,k,k,w,p
6772,f,e,f,y,p,f,b,n,c,l,f,v,o,e,w,p,w,?,t,k,k,w,p
3177,t,e,f,f,e,f,w,b,c,d,n,y,o,p,k,p,p,b,t,s,s,w,p
2502,f,n,x,f,e,f,k,b,w,g,n,a,o,e,n,w,w,e,t,f,s,w,p
5020,f,y,f,f,p,f,p,b,c,p,f,v,o,l,h,n,p,b,e,k,k,w,p
5426,t,g,f,s,p,f,w,b,c,g,f,s,o,p,h,w,w,b,t,f,s,w,p
1639,f,g,f,s,e,f,p,b,w,g,n,a,o,e,n,w,w,e,t,f,f,w,p
3559,t,n,f,y,e,f,w,b,c,d,n,v,o,p,k,w,w,b,t,s,s,w,p
1601,t,g,x,y,e,f,n,b,c,d,n,y,o,p,k,p,g,b,t,s,s,w,p
2103,t,n,x,y,e,f,w,b,c,d,n,v,o,p,n,p,w,b,t,s,s,w,p
1874,f,g,f,f,e,f,k,b,w,g,n,a,o,e,k,w,w,e,t,s,s,w,p
3534,f,g,x,y,p,f,p,b,c,d,f,v,o,l,h,b,p,b,e,k,k,w,p
1384,f,n,f,s,e,f,n,b,w,g,n,a,o,e,k,w,w,e,t,f,s,w,p
5332,t,w,x,s,p,f,h,b,c,u,f,s,o,p,h,w,w,b,t,s,f,w,p
2068,t,n,f,s,p,f,n,n,c,u,p,v,o,p,k,w,w,e,e,s,s,w,p
1417,t,w,x,y,e,f,g,b,c,m,l,s,o,p,n,w,w,c,e,s,s,w,p
7550,f,n,k,y,p,f,b,n,c,p,f,v,o,e,w,w,w,?,t,k,k,w,p
7158,f,n,x,s,p,f,b,n,c,p,y,v,o,e,w,w,p,?,t,k,k,w,p
4255,f,y,f,y,p,f,h,b,c,p,f,y,o,l,h,p,p,b,e,k,k,w,p
200,t,w,f,s,e,f,n,n,w,d,a,v,o,p,n,w,w,b,t,s,s,w,p
1046,t,w,x,s,e,f,w,b,c,g,a,s,o,p,n,w,w,c,e,s,s,w,p
382,f,w,x,s,e,f,k,b,w,g,n,s,o,e,n,w,w,e,t,f,s,w,p
6356,f,n,x,s,p,f,b,n,c,p,y,v,o,e,w,w,w,?,t,s,s,w,p
6325,f,e,f,y,p,f,b,n,c,p,s,v,o,e,w,p,w,?,t,k,s,w,p
4950,f,g,x,y,p,f,h,b,c,p,f,v,o,l,h,n,b,b,e,k,k,w,p
4309,f,g,f,y,p,f,g,b,c,g,f,v,o,l,h,b,n,b,e,k,k,w,p
2390,t,g,x,y,e,f,p,b,c,d,n,y,o,p,n,p,p,b,t,s,s,w,p
2659,t,e,x,y,e,f,w,b,c,d,n,v,o,p,k,p,w,b,t,s,s,w,p
1297,t,n,x,f,e,f,u,b,c,d,n,v,o,p,n,g,p,b,t,s,s,w,p
50,t,y,f,y,e,f,w,b,c,p,l,s,o,p,k,w,w,r,e,s,y,w,p
7993,f,n,k,y,p,f,b,n,c,l,f,v,o,e,w,w,w,?,t,s,k,w,p
4570,f,y,x,f,p,f,g,b,c,p,f,y,o,l,h,p,p,b,e,k,k,w,p
853,f,g,s,f,e,f,g,n,c,u,n,y,o,p,n,w,w,e,e,s,s,w,p
6117,f,e,x,y,p,f,b,n,c,l,s,v,o,e,w,p,w,?,t,s,k,w,p
16,f,g,s,f,e,f,k,n,c,u,n,y,o,p,n,w,w,e,e,s,s,w,p
5489,f,y,f,y,p,f,g,b,c,p,f,v,o,l,h,p,b,b,e,k,k,w,p
4339,f,g,x,y,p,f,g,b,c,d,f,v,o,l,h,n,b,b,e,k,k,w,p
7277,f,w,k,s,e,f,w,b,w,g,n,s,t,p,w,w,w,?,e,k,s,w,p
2201,f,w,x,s,e,f,p,b,w,g,n,a,o,e,n,w,w,e,t,s,f,w,p
3608,f,g,x,f,p,f,p,b,c,p,f,v,o,l,h,b,b,b,e,k,k,w,p
